time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
1860,32.458496444019765,32.466295330276118,32.489701065925949,32.528742439538171,32.583467902462857,32.653946220684176,32.740267333841715,32.842543390265234,32.96090993830898,33.09552732551272,33.246582376911206,33.41429051401547,33.598898575036898,33.800688790889993,34.019984743512524,34.257160681481103,34.512656373942093,34.787000618223317,35.080847516431618,35.39503043169158,35.730638766659851
1920,32.731544635089577,32.739460181800425,32.763216658000985,32.802845025511004,32.858396943548591,32.929944805098458,33.01758171912391,33.121421320319442,33.241597159501694,33.378261267990034,33.531581191309336,33.70173453188881,33.888899895102043,34.09324338933299,34.314900778474282,34.553957156367488,34.810428508585062,35.084252127026097,35.375294620704267,35.683386218618473,36.0083885041606
1980,33.008703401564738,33.016734473624183,33.040835993225478,33.081033965381707,33.137370502940001,33.209901884823076,33.298695721106874,33.403827190160754,33.525374424639089,33.663413354196052,33.818012598465238,33.989229407736048,34.177108069593153,34.381682583867381,34.602985632247879,34.8410658057579,35.096014664973893,35.36800459178184,35.657337868548851,35.964507621128703,36.290273163413566
2040,33.289340380995682,33.297449855566718,33.321782390341184,33.362351459280667,33.419178458296287,33.492291230703472,33.581722285659183,33.687506994416772,33.809682131422107,33.948285199337043,34.103354995571529,34.274933880591036,34.463072193659869,34.66783528941874,34.889313795653536,35.12763794470802,35.382997227686573,35.655667117527329,35.946045231125886,36.254700168817521,36.582437331990896
2100,33.57197236365797,33.580121800937441,33.604572131603035,33.64533079980562,33.702409934687275,33.775825990586071,33.86559938347996,33.971754214159994,34.094318130464544,34.233322294082654,34.388801269181087,34.560792510449943,34.749335074665304,34.954467358170902,35.176224208603195,35.414634719501713,35.669723299462092,35.941517926631533,36.230070489677232,36.535494448338284,36.858024838326351
2160,33.855707982961832,33.863882672509362,33.888407717963283,33.929287376305069,33.986528221475375,34.060138342887925,34.15012623540963,34.256499406599488,34.379262773559184,34.518416992856231,34.673956970209446,34.845870953390786,35.034140828181023,35.238744513650211,35.459661654363657,35.696884078369735,35.950432667000292,36.220382361090913,36.506897083150342,36.810276608354876,37.131018254394952
2220,34.140064152280232,34.148247070432234,34.172794972317043,34.213706630526005,34.270979511742894,34.344609119109975,34.434588273747032,34.540906556572402,34.663550242056246,34.802503178606337,34.957749218639691,35.129276954030615,35.317087653415861,35.52120737595655,35.741704193877602,35.978711249733109,36.232456048055859,36.503296089851844,36.791761005351646,37.098602038265355,37.424850741920785
2280,34.424399359600805,34.432574953272912,34.457100430209849,34.497973443662183,34.555190385935603,34.628746916921152,34.718638863789174,34.824863572157,34.947421712173906,35.086319379997413,35.241570104551187,35.413196127376615,35.601228190637428,35.805703209309947,36.02665978691126,36.264132626733449,36.518148391887664,36.788727133782388,37.075894543591588,37.37971041401353,37.700317692003495
2340,34.708536596033987,34.716710193313119,34.741230338807128,34.782096546399785,34.83930790228581,34.912862878923335,35.002759076442899,35.10899293902137,35.231559604200179,35.370453223123711,35.525668358439667,35.697203404014914,35.88506731546223,36.089291168992553,36.309946026291115,36.547168156774212,36.801191896804298,37.072389547369674,37.361317166129197,37.668765367515789,37.995815326756841
2400,34.992664645719238,35.000837454535649,35.02535514646565,35.066217078699076,35.123422469082826,35.196970901426781,35.286863188574735,35.393102667229165,35.515696914682948,35.654659707002146,35.810012793238812,35.98178680416725,36.170020465338411,36.374757413794441,36.596040500168037,36.83390456224992,37.088370176790036,37.359442461096378,37.647120070859465,37.951419544946866,38.272418907287374
2460,35.276850032751163,35.285028102029798,35.309562163903287,35.35045321637331,35.40770275646004,35.481312487298702,35.57128388183353,35.677617617709842,35.800312994424111,35.939367613179378,36.094777860238054,36.26654107239969,36.454660615496437,36.659155353837605,36.880074980197186,37.117522296868927,37.371682814242547,37.642861171621391,37.931523264990716,38.238342990641812,38.564253127190668
2520,35.561255872189285,35.569438280650239,35.593984901479082,35.634895428064205,35.692169452066629,35.765806684012617,35.855807412841941,35.962173286594279,36.08490843813432,36.22402085416843,36.379523707085731,36.551436187588514,36.739783284547457,36.944594086101915,37.165898650553466,37.403724361975137,37.658093851325873,37.929027737011531,38.216556203462929,38.520743336126017,38.841727052631761
2580,35.845812582388433,35.854000069990789,35.87856209667428,35.919498767110518,35.976810000894567,36.050495076029577,36.140551872719804,36.246975669930208,36.36975729378846,36.508880362011162,36.664317349470394,36.836024256398346,37.023933852695535,37.227947853361179,37.447928961796698,37.683694467624434,37.935013835197957,38.201613266981298,38.483190288331855,38.779440883714138,39.090101311464764
2640,36.1304923839403,36.138676204024591,36.163225097659691,36.204132522327562,36.261386488355264,36.334967939988786,36.42484858376794,36.53098833550488,36.653332757503733,36.791811141764697,36.946336305418917,37.116807605353124,37.303119054346624,37.505174522010257,37.72291161071459,37.956334813070676,38.205557068592121,38.470847269901597,38.752680253969658,39.051786101967437,39.369197159768426
2700,36.414545815647827,36.422695372766157,36.44713930387158,36.487864865660171,36.544850867359919,36.618067897327968,36.707478957019894,36.813040728772037,36.934705666297582,37.072424949796961,37.226152143703729,37.395847131392173,37.581479702342193,37.783032149867559,38.000500542229425,38.233895035462027,38.483240632191205,38.748580925653513,39.029988244043047,39.327583803587963,39.641570656969499
2760,36.697248561577851,36.705359719287173,36.729689317869898,36.770227256392012,36.82695685813087,36.899855040293886,36.988892437050588,37.094033308751769,37.215234989364923,37.352446512221462,37.505605981360439,37.674636236942149,37.859438497665778,38.059884017039714,38.275804400464025,38.506982086636455,38.7531434171133,39.013957476601163,39.289044133892347,39.577994256096773,39.880404464873358
2820,36.978772924590309,36.986849531809703,37.011074441633639,37.051434111474563,37.107905048158521,37.180452362405333,37.269027679339501,37.373566375685591,37.493984205597094,37.630173505470921,37.781999412314477,37.949296808030127,38.131869013689418,38.329489498501836,38.541907913979273,38.768861573606266,39.010093006981961,39.265373594228137,39.534532710909481,39.817491714505032,40.114303051437354
2880,37.258737557793815,37.266752650742781,37.290789844335947,37.330826073073908,37.386822047750108,37.458721091583691,37.546447776826305,37.649906651458863,37.768981509821579,37.903535818408592,38.053415147605264,38.218452641996173,38.398478684559933,38.593335837976269,38.802899775289411,39.027106246533684,39.265983231750489,39.519686611270572,39.788537310772298,40.073058375325232,40.374011580168329
2940,37.536051334728306,37.543977615903366,37.567747396697747,37.607335016651682,37.662698036761874,37.733777810978026,37.820500435119037,37.922778098286742,38.040510733768009,38.173587590571458,38.321888035346362,38.485280532622724,38.663618554090604,38.856732308170386,39.064415843520628,39.286410364489107,39.522386291189903,39.771928316923152,40.034528819237828,40.30959490854832,40.596473296963616
3000,37.810314768384906,37.818155391817179,37.841668502479138,37.880829099170853,37.935595004319808,38.005906003809471,38.091682513296554,38.192823698855463,38.309205103461494,38.440676009269239,38.587057112786944,38.74813946708862,38.92368603801259,39.113437451035921,39.317123389674087,39.534480588288133,39.765277418581888,40.009344011401254,40.2666060321232,40.537120203001052,40.82111101069794
3060,38.081520475145233,38.08926360159797,38.112482187801618,38.151145114656259,38.205200061538676,38.274572903136828,38.359167051777682,38.458862893294054,38.573517498112892,38.702964736564873,38.847015911373148,39.005460927992935,39.178069979171894,39.364595734604464,39.564776139329901,39.778338211406776,40.005003601353053,40.244497118249399,40.496559790600116,40.760968302334312,41.037562850134975
3120,38.349034104244645,38.356662046292058,38.379534046197662,38.417615941639475,38.470850591171818,38.539157641632606,38.622433415416225,38.72055119212181,38.83336238616522,38.960699376641202,39.10238114200552,39.258223183777687,39.428053444163517,39.611735789062919,39.80920195382442,40.020491610492918,40.245798571214138,40.485519607544248,40.740301585012773,41.011083174373795,41.299128887319561
3180,38.612466207796977,38.619976121602647,38.642495210787331,38.679993248578782,38.732421124978536,38.799712878232498,38.881788782550487,38.978559601828962,39.089931994803536,39.215814762885771,39.35612527263261,39.510794938223391,39.679772329951447,39.863022456406512,40.060521265251012,40.272245529097788,40.498159902079657,40.738204680703333,40.992289090469768,41.260295050839829,41.542094931268487
3240,38.872351990604436,38.879779402673208,38.902054736952223,38.939158847348956,38.991060495843641,39.057717226975129,39.139076368136138,39.235075945653165,39.345645316185063,39.470705348237409,39.610168132850418,39.763936393914832,39.931903033077106,40.113951512599122,40.309957978937412,40.519796118744082,40.74334565671775,40.980505199493379,41.231209818336865,41.495453447396017,41.773316194406654
3300,39.129997545288617,39.137369609497476,39.159479495036479,39.196309578338578,39.247830352424963,39.314000208753889,39.394765142989272,39.490058404762998,39.599800166020515,39.723897324240724,39.86224365514061,40.014720607065748,40.181199124211858,40.361542959142682,40.555613962866587,40.76327984004682,40.984424794482806,41.218963414939452,41.466858062112919,41.728140012115418,42.002934837719877
3360,39.385785009771006,39.393100063376991,39.415038282002314,39.451580103174919,39.502692714665976,39.568329733965747,39.648430764972638,39.742920794441275,39.851709357857814,39.974689309864473,40.111734968623026,40.262699319884447,40.427409979471307,40.605663772954642,40.797220147884005,41.001794230482616,41.219051030136811,41.448602944777804,41.690013048041052,41.942806545973596,42.206492697247768
3420,39.639508681526628,39.646757009576064,39.668493556474886,39.704694091554558,39.755317444786968,39.820304305056638,39.899575549281124,39.99303015928858,40.100542914134799,40.221962194286782,40.357108500268012,40.505774529536268,40.667727876008975,40.842717482675319,41.030484771625012,41.230779897551606,41.443382813980513,41.668128065939833,41.904931685554445,42.153818693387791,42.414950727746962
3480,39.890586478212498,39.897743676693139,39.919204516975626,39.954937902786085,40.004891596350944,40.068991661828619,40.147141817385616,40.239222761530648,40.345091508623319,40.464580625744894,40.597497138503769,40.743620679405261,40.902700357965301,41.074449906323771,41.258540981366579,41.454595171522556,41.662176099931287,41.880783899747676,42.10985492615211,42.348769710407836,42.596872157470521
3540,40.138182450594215,40.145228134619259,40.16635273808339,40.201519973497838,40.250668621576615,40.31371139812704,40.390533375144727,40.48099000085854,40.584904889967831,40.702067676227472,40.832232479064714,40.97511774969319,41.130408474257649,41.297761781448145,41.476816814208831,41.667209299477385,41.868590552694499,42.08064996294187,42.303139544448563,42.535899328039619,42.778883462637459
3600,40.381562086944363,40.388471180468422,40.409183658854289,40.443656257262859,40.491816532699914,40.553562498270608,40.628762434011648,40.717255224913416,40.818851770589347,40.933338159347798,41.060481541488265,41.200039747050084,41.351775707497566,41.51547749767019,41.690984228369935,41.878217146086783,42.077214237888242,42.288165769060313,42.511447875259215,42.747651949056802,42.997608775437492
3660,40.619933502031564,40.626693537086886,40.646959672507222,40.68069155955115,40.727823095054553,40.788264234887919,40.861903711250022,40.948612712421145,41.048249475843164,41.160664473014499,41.285705574559458,41.423222206221809,41.573067264933741,41.735095581643364,41.909158153504578,42.095092317036787,42.292709350092039,42.501782412092041,42.722038785370145,42.953160594353704,43.19479741818234
3720,40.853606770033998,40.860246821422088,40.880155976763149,40.913302607542924,40.959634513433556,41.019079586625871,41.091546576242656,41.176925818288652,41.275089855820966,41.385893942549117,41.509176618771747,41.644760739602376,41.792455559805063,41.952060629161124,42.123372240635724,42.306192992990397,42.500344650218068,42.705684061513388,42.922121564717884,43.149641255330039,43.388322993562852
3780,41.083613115976021,41.090153140701197,41.109762656378827,41.142411207974355,41.188048159091323,41.246602903976452,41.31798526042305,41.40208614381342,41.498778697093769,41.607920082002295,41.729354226965235,41.862915847455895,42.008436069969889,42.16574994500445,42.334706012171935,42.515177925996547,42.707077960462939,42.910372093508116,43.125096377819588,43.351374525318747,43.589437003753233
3840,41.310276828301994,41.316720609028415,41.336041896916555,41.368211812530404,41.413182610593395,41.470888272523339,41.541245374685779,41.624154223371079,41.719500217902791,41.827155293665264,41.946979218513775,42.078820392653178,42.222515761424773,42.37788952635708,42.544750585007989,42.722889095161896,42.912073139255192,43.112047070035302,43.322533524289568,43.543241172654689,43.773880217799949
3900,41.533813355939621,41.540169105124335,41.559226707457228,41.590958358828196,41.635317633930079,41.692239309295132,41.761639054870741,41.843412941622447,41.937436754164864,42.043565115697547,42.161630537336436,42.291442582309699,42.432787455248501,42.585428435288804,42.749107631636541,42.923549576050021,43.108467109019017,43.303569945052601,43.508576214823535,43.72322733148836,43.94730696900735
3960,41.754351554001126,41.760614998007014,41.779394532345677,41.810658792456863,41.854355150161709,41.910409201854129,41.97872412678732,42.059179994657732,42.151633174408602,42.255916024732031,42.371837148492155,42.499182530357494,42.63771792448339,42.78719285917412,42.94734654984407,43.117915907737668,43.298645657132383,43.489300450028701,43.689678830588328,43.89962910411861,44.119067693622853
4020,41.971504711329352,41.977660764207137,41.996116894533174,42.026838086945652,42.069765832513113,42.12481792690258,42.191888251952975,42.270846566585142,42.36153833285379,42.463784517581708,42.57738127793877,42.702099343934876,42.837682890226048,42.983847752396237,43.140279018019527,43.306628375696036,43.482512018068022,43.667510350153293,43.861171075431706,44.063017397173738,44.272563312915864
4080,42.184790366953962,42.190826854396256,42.208923126741055,42.239040587034609,42.281114492816684,42.335053312654338,42.400737812713977,42.478019858041947,42.566720958372699,42.666630579310308,42.777504329852874,42.899062170873407,43.030986877820567,43.172923082660198,43.324477284392678,43.485219308501286,43.654685708644749,43.832385637292084,44.017809720796365,44.210442614770763,44.409780458445596
4140,42.393699334340276,42.399596897756446,42.41727425209794,42.446686297830674,42.487757347327424,42.540380415499101,42.604416427345882,42.67969359480746,42.766007416262667,42.863121928310136,42.970773140985671,43.088675770996609,43.216534481620918,43.354060658313486,43.500995180542887,43.657136742934789,43.822374107502384,43.996719633217182,44.180340910131399,44.373587755680184,44.577013080125234
4200,42.597446861908722,42.603185137653014,42.620384138684628,42.648997649753376,42.688949419463327,42.740134431758065,42.802420892991108,42.875653034825604,42.959654758841822,43.054233908671463,43.159186719150966,43.274301650003437,43.399361587205796,43.53414337432848,43.678413944479992,43.83192306118837,43.9943937057567,44.165512302848661,44.34492187639362,44.532221555713775,44.726975582984629
4260,42.795862200947219,42.801454417603708,42.81821717731259,42.846109972231957,42.885065764945722,42.934991643707008,42.995769666720385,43.067257857171462,43.149291404429562,43.241684211578189,43.344231145789401,43.456711517204077,43.578894481256413,43.710547095885516,43.851445579156191,44.001389919880872,44.160221395793798,44.327841980866523,44.504234265500948,44.689480652298627,44.883781344075523
4320,42.989568187688043,42.995029021463871,43.011398417070609,43.038638219201204,43.076685426344881,43.12545315200579,43.184832151085644,43.254693092892325,43.334889856339984,43.425264157983335,43.525651917062731,43.635891753816466,43.755835974342205,43.885364236937932,44.024399804773779,44.17292791699068,44.331015404044777,44.498830399200941,44.676660994193661,44.864932064819186,45.064220036328166
4380,43.179004903018217,43.184350817376007,43.20037786662995,43.227055302739402,43.264333085870149,43.312143664039624,43.370404378401552,43.439020281853033,43.517886957042343,43.606892574204103,43.70591807113567,43.814833964288326,43.933492148254999,44.061711284847974,44.199255188669881,44.345805050263479,44.500928153606537,44.664047548678219,44.83441829214425,45.011115873906192,45.193041543275449
4440,43.365062814520151,43.370323007104133,43.386094090357687,43.412348384385204,43.44903920212878,43.496099847335636,43.553441931933683,43.62095281423089,43.698492065378169,43.78588702549888,43.882927825470738,43.989362569132005,44.104893700493562,44.229176776670982,44.361822792857247,44.50240486084607,44.650469371843798,44.805551027329862,44.967190486292331,45.134953270071044,45.308449394927727
4500,43.548099620178334,43.553256954095929,43.568715991390278,43.594438501548048,43.630359885020113,43.676387955017333,43.732401484167212,43.798248797592827,43.873746858543811,43.958681407459537,44.052808910190834,44.155861141559527,44.267553230406449,44.387595803910067,44.515711432177561,44.651654961302242,44.795236566279833,44.946345738480332,45.104974165605277,45.271235865877763,45.445383965012596
4560,43.726956124274878,43.731974845624997,43.747016396182701,43.772037953596296,43.80696853888653,43.851709718925505,43.906136819273527,43.970100811177446,44.04343103828176,44.125938829263369,44.217421955623308,44.31766970324162,44.426468187898173,44.543605464636158,44.668876010086329,44.802084372194926,44.943048118862549,45.09160067850798,45.247595119641446,45.410910273954492,45.581460782296347
4620,43.90095981517586,43.905840437150118,43.92046901852801,43.944806804254256,43.978789915115527,44.02233043104129,44.075317967032959,44.137621813182527,44.209093795223573,44.289572063039124,44.378886156818155,44.476863771512242,44.58333969376794,44.698167315833885,44.821232886869772,44.952472269661712,45.091889463982866,45.239575728663105,45.395727953134923,45.560665182652677,45.734842873892852
4680,44.070536905908149,44.075299023763968,44.089574250685388,44.113330400851311,44.146514935930206,44.189056632153125,44.240867930305427,44.301847915245702,44.371885793841635,44.450864561363034,44.538664383018563,44.63516500721061,44.740246423259833,44.85378703980787,44.975658975050521,45.105720667499106,45.243807831778639,45.389724651145052,45.543237738494838,45.70407558045558,45.871935879399963
4740,44.236555434602657,44.241227946091442,44.255236556226109,44.278555476866565,44.311142163678873,44.352937900380837,44.403868518128156,44.463845189010968,44.532765305202673,44.610513536005556,44.696963330090774,44.791979280620573,44.89542091450069,45.007148506462798,45.12703138690015,45.254958914133077,45.390853827525149,45.534687249040509,45.686494305803606,45.846389414458955,46.014580819811066
