time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
13,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999531537,2.54960700283179,2.44312330649984
14,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999998631019,2.54945036592876,2.43919598636777
15,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999999,2.54999996508493,2.54926109969553,2.43541389731122
16,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999996,2.54999992031911,2.54903843462237,2.43176272862109
17,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999981,2.54999983413865,2.54878210910361,2.42823037566139
18,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999924,2.54999968034021,2.54849227119089,2.42480649127805
19,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999974,2.54999942278621,2.54816939078637,2.42148214803316
20,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999209,2.549999014106,2.5478141841877,2.41824957966017
21,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999997825,2.54999839479246,2.54742755096517,2.41510198002261
22,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999994527,2.5499974927338,2.54701052217724,2.41203334472317
23,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999987246,2.5499962231813,2.54656421858117,2.40903834487203
24,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999972222,2.54999448911504,2.54608981727633,2.40611222517557
25,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999943008,2.54999218195842,2.54558852550372,2.40325072115649
26,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999889099,2.54998918256852,2.54506156020747,2.40044999098235
27,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999999,2.54999999794144,2.54998536243585,2.54451013235007,2.39770655904407
28,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999996,2.54999999633691,2.5499805850267,2.54393543508052,2.39501726893423
29,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999991,2.54999999372452,2.54997470720259,2.5433386349085,2.3923792438121
30,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999978,2.54999998961101,2.54996758066795,2.54272086533365,2.38978985292246
31,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999952,2.5499999833261,2.54995905340053,2.54208322241229,2.3872466831366
32,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999898,2.54999997398202,2.54994897102914,2.54142676180546,2.38474751453354
33,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999793,2.54999996042967,2.54993717813523,2.54075249701285,2.38229029939959
34,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999595,2.54999994121219,2.54992351945699,2.54006139853855,2.37987314412607
35,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999236,2.54999991451698,2.54990784098647,2.53935439373476,2.37749429343241
36,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999861,2.54999987812717,2.54988999095269,2.53863236718229,2.37515211661652
37,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999997547,2.54999982937315,2.54986982069,2.53789616146931,2.37284509550687
38,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999995793,2.54999976508561,2.54984718538747,2.53714657827165,2.37057181392277
39,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999992975,2.54999968155057,2.54982194473144,2.53638437962172,2.36833094831053
40,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999988555,2.54999957446735,2.54979396344263,2.53561028932709,2.36612125947324
41,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999999,2.54999999981775,2.54999943891007,2.54976311171552,2.53482499448045,2.36394158522358
42,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999998,2.54999999971591,2.54999926929356,2.54972926556164,2.53402914702198,2.3617908338854
43,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999997,2.54999999956584,2.54999905934364,2.54969230707813,2.53322336531333,2.35966797841797
44,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999995,2.54999999934866,2.5499988020725,2.54965212463856,2.53240823571216,2.35757205118462
45,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999,2.54999999903957,2.54999848975918,2.54960861301766,2.5315843141253,2.3555021392532
46,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999983,2.54999999860654,2.54999811393541,2.54956167345709,2.53075212752696,2.35345738016605
47,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999971,2.54999999800869,2.54999766537677,2.54951121367983,2.52991217543128,2.35143695812107
48,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999951,2.54999999719456,2.54999713409911,2.54945714786062,2.5290649313132,2.34944010051478
49,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999919,2.54999999610013,2.54999650935974,2.54939939655979,2.52821084397764,2.34746607479509
50,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999987,2.54999999464659,2.5499957796638,2.54933788662229,2.52735033886811,2.34551418562044
51,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999794,2.549999992738,2.54999493277504,2.54927255105047,2.52648381931742,2.343583772265
52,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999679,2.54999999025867,2.5499939557311,2.54920332885329,2.52561166773579,2.34167420626231
53,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999509,2.54999998707033,2.54999283486252,2.5491301648792,2.52473424674239,2.33978488923842
54,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999259,2.54999998300923,2.54999155581522,2.54905300963419,2.52385190024046,2.33791525092832
55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999998897,2.54999997788293,2.54999010357626,2.54897181908819,2.52296495443604,2.33606474735854
56,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999998382,2.54999997146707,2.54998846250261,2.54888655447245,2.52207371879848,2.33423285918842
57,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999997656,2.5499999635019,2.54998661635229,2.54879718207177,2.5211784869699,2.33241909017874
58,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999999,2.54999999996646,2.54999995368875,2.54998454831748,2.54870367301375,2.52027953762607,2.33062296577566
59,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999999,2.54999999995257,2.54999994168642,2.54998224105937,2.54860600305615,2.51937713528738,2.32884403180908
60,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999999,2.54999999993367,2.5499999271075,2.54997967674412,2.54850415237399,2.51847153109625,2.32708185326519
61,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999998,2.54999999990822,2.54999990951457,2.54997683707959,2.54839810532997,2.51756296349874,2.32533604854188
62,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999996,2.54999999987427,2.54999988841653,2.54997370335786,2.54828785033619,2.51665165875488,2.32360623228305
63,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999994,2.5499999998294,2.54999986326477,2.5499702564865,2.54817337953979,2.51573783142049,2.32189201450446
64,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999991,2.54999999977064,2.5499998334495,2.54996647703218,2.54805468868689,2.51482168528861,2.32019302379532
65,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999987,2.54999999969431,2.54999979829603,2.54996234525811,2.54793177690755,2.513903414024,2.31850890402242
66,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999981,2.54999999959599,2.54999975706121,2.54995784116253,2.54780464652529,2.51298320170859,2.31683931308714
67,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999972,2.54999999947028,2.54999970892986,2.54995294451662,2.54767330287337,2.51206122334805,2.31518392202923
68,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999996,2.54999999931075,2.54999965301143,2.54994763490202,2.54753775411562,2.51113764535405,2.313542414264
69,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999942,2.54999999910972,2.54999958833672,2.5499418917471,2.54739801107577,2.51021262599393,2.31191448491226
70,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999918,2.54999999885809,2.5499995138547,2.54993569436354,2.54725408706758,2.50928631582855,2.31029984016853
71,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999885,2.54999999854516,2.54999942842969,2.54992902197955,2.54710599774226,2.50835885809709,2.30869819675778
72,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999984,2.54999999815838,2.54999933083845,2.54992185377485,2.54695376092907,2.50743038911182,2.30710928138433
73,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999779,2.54999999768314,2.54999921976767,2.54991416891253,2.54679739649128,2.50650103860781,2.30553283024931
74,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999698,2.54999999710255,2.54999909381154,2.54990594657046,2.54663692618523,2.50557093008038,2.30396858858817
75,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999591,2.54999999639708,2.54999895146957,2.54989716597139,2.54647237352522,2.50464018110409,2.30241631023637
76,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999449,2.54999999554436,2.54999879114467,2.54988780641097,2.54630376365858,2.50370890362425,2.30087575723479
77,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999264,2.54999999451882,2.54999861114145,2.54987784728501,2.54613112324366,2.50277720423961,2.29934669944881
78,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999023,2.54999999329138,2.54999840966461,2.5498672681155,2.54595448033314,2.50184518447067,2.29782891420802
79,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999999,2.54999999998712,2.54999999182913,2.54999818481773,2.54985604857514,2.54577386426384,2.50091294101179,2.29632218596916
80,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999999,2.54999999998314,2.54999999009492,2.54999793460215,2.54984416851036,2.54558930555266,2.49998056596762,2.29482630600116
81,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999999,2.54999999997807,2.549999988047,2.54999765691625,2.54983160796279,2.5454008357982,2.49904814707647,2.29334107208853
82,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999998,2.54999999997165,2.54999998563863,2.54999734955478,2.54981834718959,2.54520848758723,2.49811576792223,2.29186628825032
83,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999997,2.54999999996358,2.54999998281769,2.54999701020854,2.54980436668253,2.54501229440535,2.49718350813694,2.29040176447193
84,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999996,2.54999999995347,2.54999997952618,2.54999663646426,2.54978964718532,2.54481229055422,2.49625144358891,2.28894731645652
85,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999995,2.54999999994088,2.54999997569988,2.5499962258046,2.5497741697107,2.54460851106958,2.49531964656883,2.28750276537897
86,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999993,2.54999999992529,2.5499999712678,2.54999577560845,2.54975791555499,2.54440099164842,2.49438818595589,2.28606793766691
87,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999,2.54999999990607,2.54999996615178,2.54999528315152,2.54974086631199,2.54418976857845,2.49345712737956,2.28464266478718
88,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999987,2.5499999998825,2.54999996026597,2.54999474560688,2.54972300388632,2.54397487866907,2.49252653337798,2.28322678303672
89,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999982,2.54999999985373,2.54999995351638,2.54999416004603,2.54970431050399,2.54375635919218,2.49159646353574,2.28182013336072
90,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999976,2.54999999981876,2.54999994580032,2.54999352343995,2.54968476872334,2.54353424782156,2.49066697462545,2.28042256116522
91,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999968,2.54999999977645,2.54999993700599,2.54999283266027,2.54966436144434,2.54330858257735,2.48973812073833,2.2790339161442
92,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999958,2.54999999972546,2.54999992701188,2.54999208448075,2.54964307191733,2.54307940177291,2.48880995341042,2.27765405211235
93,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999945,2.54999999966428,2.54999991568631,2.5499912755788,2.54962088375049,2.54284674396541,2.48788252174088,2.27628282684788
94,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999929,2.54999999959115,2.54999990288689,2.54999040253739,2.54959778091537,2.54261064791319,2.48695587249714,2.27492010195217
95,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999908,2.54999999950407,2.54999988846001,2.54998946184659,2.54957374775465,2.54237115252526,2.48603005023579,2.27356574268919
96,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999882,2.54999999940076,2.54999987224031,2.54998844990594,2.54954876898457,2.54212829682872,2.48510509738769,2.27221961787077
97,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999849,2.54999999927864,2.54999985405016,2.54998736302653,2.54952282969947,2.54188211992889,2.48418105435803,2.27088159972221
98,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999808,2.54999999913478,2.54999983369914,2.54998619743299,2.5494959153765,2.54163266096899,2.48325795962698,2.26955156374769
99,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999756,2.54999999896589,2.54999981098353,2.54998494926619,2.54946801187607,2.54137995910363,2.48233584982351,2.26822938862921
100,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999692,2.54999999876825,2.54999978568581,2.54998361458554,2.54943910544449,2.5411240534652,2.48141475981304,2.26691495610815
101,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999613,2.54999999853769,2.54999975757412,2.54998218937139,2.54940918271621,2.54086498313159,2.4804947227825,2.26560815087014
102,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999999,2.54999999999516,2.54999999826958,2.54999972640182,2.54998066952791,2.54937823071254,2.54060278710537,2.47957577030315,2.26430886045779
103,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999999,2.54999999999397,2.54999999795871,2.54999969190692,2.54997905088559,2.54934623684338,2.54033750428325,2.47865793241237,2.26301697515966
104,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999999,2.54999999999252,2.54999999759932,2.54999965381167,2.54997732920398,2.54931318890617,2.5400691734343,2.47774123767819,2.26173238792079
105,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999999,2.54999999999075,2.549999997185,2.54999961182207,2.54997550017476,2.54927907508352,2.53979783318321,2.4768257132544,2.26045499426504
106,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999998,2.54999999998862,2.54999999670865,2.54999956562737,2.54997355942417,2.5492438839448,2.53952352197987,2.47591138496192,2.25918469218456
107,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999998,2.54999999998604,2.54999999616245,2.5499995148997,2.54997150251636,2.54920760444047,2.53924627809345,2.47499827732276,2.25792138208865
108,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999997,2.54999999998294,2.54999999553776,2.54999945929357,2.54996932495594,2.54917022590302,2.53896613958439,2.47408641363671,2.25666496669897
109,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999996,2.54999999997922,2.54999999482511,2.54999939844548,2.54996702219116,2.5491317380424,2.53868314429516,2.47317581602171,2.25541535099043
110,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999995,2.54999999997479,2.5499999940141,2.54999933197352,2.54996458961677,2.54909213094349,2.53839732983392,2.47226650546768,2.25417244211512
111,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999994,2.54999999996951,2.54999999309332,2.54999925947697,2.54996202257697,2.5490513950638,2.5381087335576,2.47135850189176,2.25293614932442
112,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999992,2.54999999996324,2.54999999205035,2.54999918053597,2.5499593163685,2.54900952122774,2.53781739256723,2.47045182416928,2.25170638392178
113,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999999,2.54999999995583,2.54999999087163,2.54999909471105,2.54995646624347,2.54896650062577,2.53752334368563,2.46954649019951,2.25048305917158
114,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999987,2.54999999994709,2.54999998954239,2.54999900154297,2.54995346741248,2.54892232480689,2.53722662345961,2.46864251692285,2.24926609026919
115,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999984,2.54999999993681,2.54999998804663,2.54999890055221,2.5499503150475,2.54887698567761,2.53692726813833,2.46773992038524,2.24805539425163
116,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.5499999999998,2.54999999992476,2.54999998636696,2.54999879123886,2.54994700428486,2.54883047549442,2.53662531367619,2.4668387157537,2.24685088996969
117,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999975,2.54999999991066,2.5499999844846,2.54999867308217,2.54994353022815,2.54878278686152,2.53632079571571,2.4659389173718,2.24565249800988
118,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999969,2.54999999989423,2.54999998237923,2.54999854554042,2.54993988795114,2.54873391272413,2.53601374958767,2.46504053878021,2.24446014066034
119,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999961,2.5499999998751,2.54999998002898,2.54999840805058,2.54993607250068,2.54868384636478,2.53570421029991,2.46414359276035,2.24327374184766
120,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999952,2.54999999985292,2.54999997741025,2.54999826002817,2.54993207889949,2.54863258139743,2.53539221253466,2.46324809136036,2.24209322709606
121,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.55,2.54999999999941,2.54999999982724,2.54999997449771,2.54999810086697,2.54992790214901,2.54858011176232,2.53507779064115,2.46235404595239,2.24091849415038
