time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
10,28,28,28,28,28,28,28,28,28,28,28.0000000000004,28.0000000000134,28.0000000003586,28.0000000071187,28.0000001051425,28.0000011643517,28.0000097652795,28.0000628183393,28.0003148469596,28.0012530189432,28.0040510813306
11,28,28,28,28,28,28,28,28,28,28.0000000000001,28.0000000000024,28.0000000000646,28.0000000013228,28.0000000206356,28.000000246613,28.0000022742975,28.0000163346949,28.0000924240969,28.0004177847052,28.001534204316,28.0046696844024
12,28,28,28,28,28,28,28,28,28,28.0000000000004,28.0000000000117,28.0000000002459,28.0000000040147,28.0000000511849,28.0000005122655,28.0000040516816,28.0000255410777,28.0001296686222,28.0005369060445,28.0018403922304,28.0053163673165
13,28,28,28,28,28,28,28,28,28.0000000000001,28.0000000000021,28.0000000000458,28.0000000007767,28.0000000104644,28.0000001124029,28.0000009673983,28.0000067131318,28.0000378555917,28.0001751302153,28.0006723287979,28.0021707844474,28.005989874458
14,28,28,28,28,28,28,28,28,28.0000000000004,28.0000000000086,28.0000000001498,28.000000002116,28.000000024166,28.0000002239867,28.0000016927822,28.000010492672,28.0000537304115,28.000229302622,28.0008240970436,28.0025246445154,28.0066890986582
15,28,28,28,28,28,28,28,28.0000000000001,28.0000000000016,28.0000000000289,28.0000000004246,28.0000000051145,28.0000000505956,28.0000004124892,28.0000027837006,28.0000156359774,28.0000735937624,28.0002926058696,28.0009922003724,28.0029012915454,28.0074130540814
16,28,28,28,28,28,28,28,28.0000000000003,28.0000000000056,28.0000000000848,28.0000000010698,28.000000011206,28.0000000977253,28.0000007118143,28.0000043484952,28.0000223953912,28.000097847286,28.0003653961942,28.0011765879839,28.0033000944398,28.008160855576
17,28,28,28,28,28,28,28.0000000000001,28.0000000000011,28.0000000000169,28.0000000002219,28.0000000024441,28.000000022627,28.0000001764924,28.0000011634234,28.0000065068372,28.0000310257788,28.0001268650117,28.0004479748435,28.0013771791143,28.0037204666984,28.0089317026365
18,28,28,28,28,28,28,28.0000000000002,28.0000000000034,28.0000000000458,28.000000000527,28.0000000051433,28.0000000426533,28.0000003011963,28.0000018162835,28.0000093878915,28.0000417811884,28.0001609934045,28.000540595743,28.0015938708251,28.0041618618138,28.0097248667296
19,28,28,28,28,28,28,28.0000000000007,28.0000000000095,28.0000000001127,28.0000000011525,28.0000000100938,28.0000000758402,28.0000004898084,28.0000027266076,28.0000131284943,28.0000549122337,28.0002005521059,28.0006434721049,28.0018265438717,28.0046237692156,28.0105396811271
20,28,28,28,28,28,28.0000000000001,28.000000000002,28.000000000024,28.0000000002555,28.0000000023488,28.0000000186594,28.0000001282534,28.0000007641858,28.000003957434,28.0000178714228,28.0000706640996,28.0002458351035,28.0007567820928,28.0020750671574,28.0051057107104,28.011375532644
21,28,28,28,28,28,28.0000000000004,28.0000000000051,28.0000000000563,28.0000000005396,28.0000000045049,28.0000000327566,28.0000002076817,28.0000011501926,28.0000055780946,28.000023763804,28.0000892750647,28.0002971121429,28.0008806736647,28.0023393011351,28.0056072373563,28.0122318548441
22,28,28,28,28,28.0000000000001,28.0000000000011,28.0000000000124,28.0000000001229,28.0000000010717,28.0000000081952,28.0000000549754,28.0000003238229,28.000001677735,28.0000076636109,28.0000309556859,28.0001109754487,28.0003546302576,28.0010152687109,28.0026191004206,28.0061279267163,28.0131081223941
23,28,28,28,28,28.0000000000002,28.0000000000027,28.0000000000279,28.0000000002522,28.0000000020168,28.0000000142343,28.0000000886994,28.0000004884375,28.0000023807196,28.0000102940514,28.00003959878,28.0001359869008,28.0004186153332,28.0011606665873,28.0029143158055,28.0066673804416,28.0140038463311
24,28,28,28,28.0000000000001,28.0000000000006,28.0000000000063,28.000000000059,28.0000000004903,28.00000000362,28.0000000237362,28.0000001382231,28.0000007154701,28.0000032969478,28.0000135538798,28.0000498453705,28.0001645219555,28.000489273651,28.0013169471424,28.0032247958164,28.0072252221358,28.0149185700542
25,28,28,28,28.0000000000001,28.0000000000015,28.0000000000138,28.0000000001183,28.0000000009081,28.0000000062311,28.000000038177,28.0000002088614,28.0000010211343,28.0000044679584,28.0000175313095,28.0000618473834,28.0001967838033,28.0005667933768,28.0014841733052,28.0035503879186,28.0078010954678,28.0158518659154
26,28,28,28,28.0000000000003,28.0000000000033,28.0000000000285,28.0000000002258,28.0000000016115,28.0000000103332,28.0000000594605,28.0000003070498,28.0000014239652,28.0000059388291,28.0000223176838,28.0000757556012,28.0002329662213,28.0006513459755,28.0016623933119,28.0038909394522,28.0083946624948,28.0168033322875
27,28,28,28.0000000000001,28.0000000000008,28.0000000000069,28.000000000056,28.0000000004126,28.0000000027525,28.0000000165744,28.0000000899837,28.0000004404324,28.0000019448404,28.0000077579485,28.0000280068872,28.0000917190083,28.0002732536304,28.0007430875398,28.0018516426197,28.0042462983545,28.0090056021688,28.0177725910329
28,28,28,28.0000000000002,28.0000000000017,28.000000000014,28.0000000001052,28.000000000725,28.0000000045427,28.0000000258018,28.000000132701,28.0000006179367,28.0000026069719,28.0000099767674,28.0000346947981,28.0001098842554,28.0003178212454,28.0008421600268,28.0020519455558,28.0046163137159,28.0096336090054,28.0187592853069
29,28,28.0000000000001,28.0000000000004,28.0000000000035,28.0000000000269,28.00000000019,28.00000000123,28.000000007269,28.0000000390976,28.0000001911863,28.0000008498348,28.0000034358732,28.0000126495383,28.0000424787831,28.0001303952238,28.0003668352932,28.0009486924062,28.0022633167441,28.005000836208,28.0102783918894,28.0197630776343
30,28,28.0000000000001,28.000000000001,28.000000000007,28.00000000005,28.0000000003311,28.0000000020216,28.0000000113107,28.0000000578164,28.0000002696918,28.0000011477899,28.0000044593045,28.000015833048,28.0000514572369,28.0001533926808,28.0004204532806,28.0010628017179,28.0024857623416,28.0053997184081,28.0109396730027,28.0207836482224
31,28.0000000000001,28.0000000000003,28.0000000000019,28.0000000000134,28.0000000000893,28.0000000005584,28.000000003228,28.0000000171585,28.0000000836229,28.0000003732013,28.0000015248899,28.0000057071996,28.0000195863513,28.0000617291654,28.0001790140114,28.0004788242958,28.0011845940459,28.0027192811088,28.0058128150409,28.01161718686,28.0218206934744
32,28.0000000000002,28.0000000000006,28.0000000000038,28.0000000000245,28.0000000001545,28.0000000009143,28.0000000050208,28.0000000254351,28.0000001185303,28.000000507479,28.0000019956661,28.0000072115777,28.0000239705076,28.0000733938133,28.0002073930148,28.0005420893318,28.0013141654113,28.0029638653438,28.0062399831588,28.0123106794365,28.0228739246696
33,28.0000000000005,28.0000000000013,28.0000000000071,28.0000000000435,28.0000000002592,28.0000000014572,28.0000000076242,28.0000000369162,28.0000001649368,28.0000006791125,28.0000025761017,28.0000090064439,28.0000290483255,28.0000865503309,28.0002386597579,28.0006103816217,28.0014516025928,28.0032195016963,28.006681082269,28.0130199073785,28.0239430667895
34,28.000000000001,28.0000000000024,28.0000000000128,28.0000000000747,28.0000000004231,28.0000000022657,28.0000000113263,28.0000000525535,28.0000002256616,28.0000008955489,28.0000032836264,28.0000111276799,28.0000348841167,28.0001012974815,28.0002729404755,28.0006838269802,28.0015969838754,28.003486171877,28.0071359744201,28.0137446372881,28.0250278574719
35,28.0000000000018,28.0000000000045,28.0000000000226,28.0000000001248,28.0000000006732,28.0000000034436,28.0000000164904,28.0000000734971,28.0000003039797,28.0000011651251,28.0000041371025,28.000013612929,28.0000415434625,28.0001177333838,28.0003103575105,28.0007625441442,28.0017503797373,28.0037638532802,28.0076045242568,28.0144846450714,28.0261280460715
36,28.0000000000035,28.0000000000081,28.0000000000386,28.000000000203,28.0000000010464,28.0000000051257,28.0000000235676,28.0000001011191,28.0000004036534,28.0000014970922,28.0000051568009,28.0000165014764,28.0000490929919,28.0001359552869,28.0003510292862,28.0008466451103,28.0019118534781,28.0040525195297,28.0080865990492,28.0152397153439,28.0272433928154
37,28.0000000000063,28.0000000000141,28.0000000000643,28.0000000003226,28.0000000015918,28.0000000074839,28.0000000331106,28.0000001370365,28.0000005289623,28.0000019016328,28.0000063643691,28.0000198341273,28.0000576001743,28.0001560593767,28.0003950703073,28.0009362354639,28.0020814617936,28.0043521409587,28.0085820687008,28.0160096408875,28.0283736680409
38,28.000000000011,28.000000000024,28.0000000001043,28.0000000005014,28.0000000023737,28.0000000107341,28.0000000457872,28.0000001831344,28.0000006847302,28.000002389873,28.0000077827926,28.0000236530844,28.0000671331255,28.0001781406097,28.0004425911829,28.0010314147002,28.0022592553004,28.0046626850297,28.0090908057412,28.0167942221546,28.029518651509
39,28.0000000000189,28.0000000000399,28.0000000001656,28.0000000007633,28.0000000034748,28.0000000151437,28.0000000623949,28.0000002415879,28.0000008763493,28.0000029738887,28.0000094363499,28.000028001826,28.0000777604282,28.0002022925711,28.0004936986684,28.0011322765336,28.0024452790171,28.0049841167075,28.0096126853051,28.0175932668108,28.0306781317782
40,28.0000000000316,28.0000000000647,28.0000000002574,28.0000000011402,28.0000000050003,28.0000000210399,28.0000000838756,28.0000003148843,28.0000011098011,28.0000036667058,28.0000113505631,28.000032924986,28.0000895509657,28.0002286073555,28.0005484957211,28.0012389091956,28.0026395728053,28.0053163987875,28.010147585103,28.0184065893156,28.0318519056355
41,28.0000000000515,28.0000000001026,28.0000000003924,28.0000000016732,28.0000000070817,28.0000000288181,28.0000001113309,28.0000004058432,28.0000013916749,28.000004482297,28.0000135521449,28.0000384682363,28.0001025737693,28.0002571754678,28.0006070815692,28.0013513957206,28.0028421717732,28.0056594921863,28.0106953853828,28.0192340105356,28.0330397775783
42,28.0000000000823,28.0000000001597,28.0000000005872,28.0000000024153,28.0000000098818,28.0000000389508,28.0000001460365,28.0000005176361,28.0000017291822,28.0000054355721,28.0000160689417,28.0000446781732,28.0001168978793,28.0002880857423,28.0006695517897,28.001469814218,28.0030531066435,28.0060133561965,28.0112559688861,28.0200753573891,28.0342415593422
43,28.0000000001287,28.0000000002438,28.000000000864,28.0000000034332,28.0000000135994,28.0000000519975,28.0000001894577,28.0000006538047,28.0000021301694,28.000006542366,28.000018929875,28.0000516022073,28.0001325922173,28.0003214252774,28.000735998393,28.0015942381327,28.0032724040938,28.0063779487158,28.0118292207998,28.0209304625158,28.0354570694659
44,28.0000000001977,28.0000000003657,28.0000000012512,28.0000000048104,28.0000000184748,28.0000000686139,28.0000002432638,28.0000008182777,28.0000026031261,28.000007819422,28.0000221648816,28.0000592884582,28.0001497254709,28.0003572793843,28.0008065099134,28.0017247364921,28.0035000870674,28.0067532264485,28.012415028705,28.0217991639713,28.0366861328922
45,28.0000000002982,28.0000000005396,28.0000000017851,28.0000000066499,28.0000000247954,28.000000089562,28.0000003093427,28.0000010153861,28.0000031571917,28.0000092843724,28.0000258048521,28.0000677856537,28.0001683659895,28.000395731548,28.0008811715034,28.0018613741412,28.0037361750587,28.0071391450845,28.0130132825236,28.0226813049445,28.0379285806026
46,28.0000000004424,28.0000000007841,28.0000000025116,28.0000000090776,28.0000000329023,28.0000001157204,28.0000003898146,28.0000012498767,28.0000038021587,28.0000109557154,28.0000298815698,28.0000771430339,28.0001885816904,28.0004368634,28.0009600650306,28.0020042119653,28.0039806843758,28.0075356594588,28.0136238744628,28.0235767334946,28.0391842492785
47,28.0000000006462,28.0000000011231,28.0000000034877,28.0000000122455,28.000000043196,28.0000001480945,28.0000004870458,28.0000015269248,28.0000045484737,28.000012852791,28.0000344276489,28.0000874102606,28.0002104399748,28.0004807547005,28.0010432691763,28.0021533071008,28.0042336283814,28.0079427236924,28.0142466989592,28.0244853023066,28.0404529809905
48,28.0000000009302,28.0000000015868,28.0000000047841,28.0000000163359,28.0000000561434,28.0000001878265,28.0000006036611,28.0000018521444,28.0000054072351,28.0000149957532,28.0000394764743,28.0000986373316,28.0002340076528,28.0005274833281,28.0011308595343,28.0023087131348,28.0044950177145,28.0083602913187,28.014881652623,28.0254068684641,28.0417346229093
49,28.0000000013207,28.0000000022136,28.0000000064867,28.0000000215653,28.0000000722848,28.0000002362058,28.0000007425562,28.0000022315976,28.0000063901904,28.0000174055419,28.0000450621408,28.0001108744999,28.0002593508768,28.0005771252778,28.0012229087103,28.0024704802948,28.0047648604959,28.0087883153962,28.015528634181,28.0263412932356,28.0430290270375
50,28.0000000018511,28.0000000030508,28.0000000086997,28.0000000281884,28.0000000922406,28.0000002946789,28.0000009069092,28.0000026718016,28.0000075097292,28.0000201038524,28.0000512193949,28.000124172198,28.0002865350824,28.000629754665,28.0013194864202,28.0026386556267,28.0050431625158,28.0092267486081,28.0161875444217,28.0272884418769,28.0443360499624
51,28.000000002563,28.0000000041571,28.0000000115481,28.0000000365034,28.0000001167188,28.0000003648595,28.0000011001908,28.000003179735,28.000008778876,28.0000231131043,28.0000579835768,28.0001385809672,28.0003156249369,28.000685443735,28.0014206595878,28.0028132831644,28.005329927408,28.0096755433512,28.0168582861395,28.0282481834452,28.0456555526246
52,28.000000003508,28.0000000056041,28.0000000151806,28.0000000468559,28.0000001465221,28.000000448538,28.0000013261744,28.0000037628417,28.0000102112802,28.0000264564094,28.0000653905651,28.0001541513916,28.0003466842949,28.0007442628778,28.0015264924399,28.0029944040883,28.0056251568094,28.0101346518151,28.0175407640803,28.0292203906257,28.0469874001041
53,28.0000000047493,28.0000000074781,28.0000000197728,28.0000000596449,28.0000001825556,28.000000547691,28.0000015889451,28.0000044290344,28.0000118212051,28.0000301575391,28.0000734767218,28.0001709340366,28.0003797761586,28.0008062806458,28.0016370466012,28.0031820568766,28.0059288505081,28.0106040260535,28.0182348848888,28.0302049395685,28.0483314614195
54,28.0000000063639,28.0000000098833,28.0000000255308,28.0000000753268,28.0000002258339,28.0000006644902,28.0000018929075,28.0000051866959,28.0000136235154,28.000034240891,28.0000822788408,28.000188979392,28.0004149626449,28.000871563776,28.0017523811858,28.0033762774477,28.0062410065809,28.0110836180467,28.0189405570555,28.0312017097358,28.0496876093414
55,28.0000000084444,28.0000000129432,28.0000000326942,28.0000000944218,28.0000002774884,28.0000008013112,28.0000022427928,28.0000060446792,28.0000156336631,28.0000387314564,28.0000918340968,28.0002083378189,28.0004523049564,28.0009401772145,28.0018725528871,28.0035770992947,28.0065616215196,28.0115733797584,28.0196576908662,28.0322105837575,28.0510557202164
56,28.0000000111018,28.0000000168043,28.0000000415404,28.0000001175188,28.0000003387752,28.0000009607417,28.0000026436653,28.0000070123066,28.000017867673,28.0000436547863,28.0001021799971,28.0002290595012,28.0004918633587,28.0010121841438,28.0019976160652,28.0037845536122,28.0068906903479,28.0120732631856,28.0203861983521,28.0332314472968,28.052435673805
57,28.0000000144676,28.0000000216384,28.0000000523886,28.0000001452812,28.0000004110817,28.0000011455895,28.000003100928,28.0000080993677,28.0000203421264,28.0000490369591,28.0001133543356,28.0002511944004,28.0005336971601,28.0010876460122,28.0021276228318,28.0039986694158,28.007228206729,28.0125832204022,28.021125993241,28.0342641889233,28.0538273531278
58,28.0000000186971,28.0000000276459,28.0000000656036,28.0000001784523,28.0000004959341,28.0000013588896,28.0000036203265,28.0000093161157,28.000023074145,28.0000549045472,28.0001253951479,28.0002747922152,28.0005778646967,28.0011666225643,28.0022626231327,28.004219473656,28.007574163067,28.0131032035998,28.0218769909108,28.0353086999926,28.0552306443219
59,28.0000000239717,28.0000000350593,28.0000000816004,28.0000002178615,28.0000005950046,28.0000016039113,28.0000042079532,28.0000106732633,28.0000260813729,28.0000612845851,28.0001383406695,28.0002999023429,28.0006244233201,28.0012491718731,28.0024026648271,28.0044469913243,28.0079285505989,28.013633165122,28.0226391083433,28.0363648745334,28.0566454365056
60,28.0000000305028,28.0000000441465,28.0000001008484,28.0000002644298,28.0000007101178,28.0000018841648,28.0000048702501,28.0000121819776,28.0000293819593,28.0000682045376,28.000152229295,28.0003265738447,28.0006734293873,28.0013353503733,28.0025477937661,28.0046812455562,28.0082913594834,28.0141730574969,28.0234122640793,28.0374326091393,28.05807162165
61,28.0000000385348,28.0000000552145,28.0000001238766,28.0000003191756,28.0000008432577,28.0000022034068,28.000005614011,28.0000138538743,28.0000329945413,28.0000756922709,28.0001670995451,28.0003548554221,28.0007249382671,28.001425212911,28.0026980538875,28.0049222577525,28.0086625789126,28.0147228335041,28.024196378584,28.0385121885093,28.0595432901647
62,28.0000000483486,28.0000000686136,28.0000001512775,28.0000003832205,28.0000009965735,28.0000025656454,28.0000064463812,28.0000157010082,28.0000369382198,28.0000837760125,28.0001829900128,28.0003847953608,28.0007790042929,28.0015188127158,28.0028534872021,28.0051700475572,28.009042197048,28.0152824463937,28.0249914558403,28.0396074813212,28.061054040255
63,28.0000000602655,28.000000084741,28.0000001837127,28.0000004577954,28.0000011723867,28.000002975146,28.0000073748609,28.0000177358696,28.0000412325488,28.0000924843357,28.0001999393546,28.0004164415453,28.0008356808249,28.0016162015285,28.0030141339928,28.0054246331138,28.009430201422,28.0158518641256,28.0257979796851,28.0407216649497,28.0625938123237
64,28.0000000746511,28.0000001040452,28.0000002219173,28.0000005442458,28.0000013731962,28.0000034364352,28.0000084073028,28.0000199713734,28.000045897511,28.0001018461213,28.0002179862412,28.0004498414086,28.000895020209,28.0017174295748,28.0031800327959,28.005686031062,28.0098265811298,28.0164311267579,28.0266167844287,28.0418553957646,28.0641589693266
65,28.0000000919194,28.0000001270304,28.000000266705,28.0000006440378,28.0000016016846,28.0000039543043,28.0000095519119,28.0000224208509,28.0000509534999,28.0001118905321,28.0002371693317,28.0004850419184,28.0009570737898,28.0018225456155,28.0033512204929,28.0059542570104,28.0102313360242,28.0170203802187,28.0274486158689,28.043008563219,28.0657473763631
66,28.0000001125368,28.0000001542609,28.0000003189736,28.0000007587632,28.000001860723,28.0000045338131,28.0000108172442,28.0000250980402,28.000056421301,28.0001226469848,28.0002575272444,28.0005220895584,28.0010218919148,28.0019315969828,28.0035277324349,28.0062293271185,28.010644488646,28.0176198426228,28.0282940163514,28.0441808381181,28.0673575666137
67,28.000000137027,28.0000001863657,28.0000003797093,28.0000008901459,28.0000021533761,28.0000051802925,28.0000122122045,28.0000280170765,28.0000623220721,28.0001341451245,28.0002790985299,28.0005610303119,28.0010895239408,28.0020446296261,28.0037096027577,28.0065112609427,28.0110660892044,28.0182297573738,28.0291533501787,28.04537183361,28.0689884431996
68,28.0000001659747,28.000000224043,28.0000004499925,28.0000010400462,28.0000024829074,28.0000058993468,28.0000137460433,28.000031192482,28.0000686773252,28.0001464147989,28.0003019216463,28.0006019096468,28.0011600182424,28.0021616881904,28.0038968650212,28.0068000843921,28.011496212622,28.0188503615074,28.0300268489731,28.0465811601594,28.0706391386245
69,28.0000002000309,28.0000002680653,28.0000005310025,28.0000012104668,28.0000028527831,28.0000066968555,28.0000154283545,28.0000346391549,28.0000755089071,28.0001594860337,28.000326034935,28.0006447725037,28.0012334222283,28.0022828161647,28.0040895531089,28.0070958315803,28.0119349517415,28.019481869983,28.0309146492597,28.0478084438806,28.0723089410404
70,28.0000002399173,28.0000003192837,28.0000006240228,28.0000014035576,28.0000032666767,28.000007578975,28.0000172690707,28.0000383723591,28.0000828389808,28.0001733890088,28.0003514765985,28.000689663286,28.0013097823732,28.0024080561285,28.0042877022116,28.0073985453091,28.0123824099042,28.0201244693763,28.0318168207329,28.0490533328888,28.0739972483
71,28.0000002864307,28.0000003786335,28.0000007304458,28.0000016216204,28.0000037284722,28.000008552139,28.0000192784598,28.0000424077126,28.0000906900082,28.0001881540364,28.0003782846811,28.0007366258546,28.0013891442727,28.0025374500606,28.0044913496016,28.007708276422,28.0128386950545,28.0207783172851,28.0327333846797,28.0503154978742,28.0757035415546
72,28.0000003404487,28.0000004471382,28.0000008517785,28.000001867114,28.0000042422682,28.0000096230596,28.0000214671204,28.0000467611769,28.0000990847309,28.0002038115385,28.0004064970492,28.0007857035296,28.0014715527313,28.0026710397115,28.0047005352038,28.0080250824936,28.0133039148517,28.021443543872,28.0336643285282,28.0515946312913,28.0774273647225
73,28.0000004029337,28.0000005259153,28.0000009896467,28.0000021426588,28.0000048123806,28.0000107987269,28.0000238459764,28.0000514490448,28.0001080461531,28.0002203920265,28.0004361513759,28.000836939102,28.0015570518786,28.002808866952,28.0049153018182,28.0083490262506,28.0137781735739,28.0221202546311,28.0346096150852,28.0528904455793,28.0791683118215
74,28.0000004749381,28.0000006161806,28.0000011458004,28.0000024510408,28.0000054433455,28.0000120864089,28.000026426272,28.0000564879293,28.0001175975245,28.0002379260812,28.0004672851287,28.0008903748566,28.0016456853076,28.0029509740837,28.0051356951033,28.0086801739642,28.0142615700133,28.022808533401,28.0355691894468,28.0542026712741,28.0809260172997
75,28.0000005576097,28.0000007192537,28.0000013221186,28.0000027952162,28.0000061399221,28.0000134936507,28.0000292195662,28.0000618947518,28.0001277623228,28.0002564443351,28.0004999355611,28.0009460526087,28.0017374962252,28.0030974040765,28.0053617633531,28.0090185939823,28.0147541962525,28.0235084452412,28.0365429839806,28.0555310552398,28.082700148759
76,28.0000006521959,28.0000008365623,28.0000015206137,28.0000031783151,28.0000069070942,28.0000150282735,28.0000322377265,28.0000676867309,28.0001385642378,28.0002759774558,28.0005341397101,28.0010040137507,28.0018325275977,28.003248200715,28.0055935571424,28.0093643555151,28.0152561371115,28.0242200389826,28.0375309217312,28.0568753590685,28.084490401766
77,28.0000007600489,28.0000009696474,28.0000017434361,28.0000036036452,28.0000077500729,28.0000166983733,28.0000354929233,28.0000738813705,28.000150027156,28.0002965561316,28.0005699343993,28.0010642993078,28.0019308222844,28.003403408679,28.0058311289224,28.0097175275992,28.0157674698867,28.0249433495481,28.0385329191604,28.0582353576061,28.086296495505
78,28.0000008826306,28.0000011201681,28.0000019928791,28.0000040746956,28.0000086742973,28.0000185123187,28.000038997623,28.0000804964485,28.0001621751449,28.0003182110597,28.0006073562471,28.0011269499974,28.0020324231544,28.0035630735608,28.0060745325833,28.0100781782526,28.0162882643744,28.0256783999914,28.0395488882032,28.0596108376469,28.0881181692917
79,28.0000010215175,28.0000012899062,28.0000022713827,28.0000045951401,28.0000096854366,28.0000204787496,28.0000427645819,28.0000875500051,28.0001750324396,28.0003409729366,28.0006464416793,28.0011920062914,28.0021373731829,28.0037272418288,28.0063238230127,28.0104463738179,28.0168185831005,28.0264252032499,28.0405787377615,28.0610015967884,28.0899551798378
80,28.0000011784054,28.0000014807709,28.0000025815383,28.0000051688401,28.0000107893908,28.0000226065741,28.000046806839,28.0000950603321,28.0001886234292,28.0003648724512,28.0006872269477,28.0012595084765,28.0022457155196,28.0038959607387,28.0065790556716,28.0108221784944,28.0173584816929,28.0271837636072,28.0416223747472,28.0624074424431,28.0918072991344
81,28.000001355114,28.0000016948036,28.0000029260925,28.0000057998476,28.0000119922912,28.0000249049665,28.0000511377096,28.000103045962,28.0002029726455,28.000389940282,28.0007297481508,28.0013294967114,28.0023574935323,28.0040692782143,28.0068402862122,28.0112056540114,28.0179080093007,28.0279540779296,28.0426797048745,28.063828190976,28.0936743127022
82,28.0000015535919,28.0000019341821,28.0000033079508,28.0000064924081,28.0000133005012,28.000027383364,28.000055770778,28.0001115256572,28.0002181047526,28.0004162070957,28.0007740412581,28.0014020110755,28.0024727508269,28.0042472427125,28.0071075701452,28.0115968594,28.0184672090132,28.0287361367268,28.0437506333037,28.0652636669418,28.0955560180752
83,28.0000017759205,28.0000022012251,28.0000037301819,28.0000072509626,28.0000147206164,28.0000300514641,28.0000607198911,28.0001205184003,28.0002340445377,28.0004437035487,28.0008201421326,28.0014770916114,28.0025915312515,28.0044299030849,28.007380962546,28.0119958508288,28.0190361182729,28.0295299250925,28.0448350651798,28.0667137023926,28.0974522234573
84,28.000002024319,28.0000024983963,28.0000041960207,28.0000080801501,28.0000162594644,28.0000329192209,28.0000659991509,28.0001300433849,28.0002508169041,28.0004724602911,28.0008680865551,28.0015547783551,28.0027138788773,28.0046173084337,28.007660517818,28.0124026815316,28.0196147692854,28.0303354234621,28.0459329059967,28.0681781362926,28.0993627466602
85,28.0000023011488,28.0000028283087,28.0000047088721,28.0000089848095,28.0000179241048,28.000035996842,28.0000716229082,28.0001401200065,28.0002684468644,28.0005025079705,28.0009179102458,28.0016351113655,28.0028398379808,28.0048095079717,28.0079462894561,28.012817401738,28.0202031894352,28.0311526083598,28.0470440619365,28.0696568139396,28.1012874140799
86,28.0000026089172,28.0000031937286,28.0000052723141,28.0000099699814,28.0000197218284,28.0000392947848,28.0000776057555,28.0001507678542,28.0002869595362,28.0005338772389,28.0009696488852,28.0017181307381,28.002969453,28.0050065508794,28.0082383298835,28.0132400587204,28.0208014016888,28.0319814529087,28.0481684399964,28.0711495865261,28.1032260600278
87,28.0000029502817,28.0000035975792,28.0000058901006,28.0000110409101,28.0000216601568,28.000042823753,28.0000839625211,28.0001620067041,28.0003063801387,28.0005665987598,28.0010233381317,28.001803876614,28.0031027684883,28.0052084861759,28.0085366903135,28.0136706968358,28.0214094249472,28.0328219273223,28.0493059481648,28.0726563107144,28.1051785260192
88,28.000003328054,28.0000040429443,28.0000065661649,28.0000122030441,28.0000237468412,28.0000465946926,28.0000907082621,28.0001738565116,28.0003267339896,28.000600703215,28.0010790136382,28.0018923891858,28.0032398290675,28.0054153625939,28.0088414206177,28.014109357576,28.0220272744009,28.0336739993718,28.0504564955602,28.0741768482291,28.107144660123
