r=0.0cm,r=0.1cm,r=0.2cm,r=0.3cm,r=0.4cm,r=0.5cm,r=0.6cm,r=0.7cm,r=0.8cm,r=0.9cm,r=1.0cm,r=1.1cm,r=1.2cm,r=1.3cm,r=1.4cm,r=1.5cm,r=1.6cm,r=1.7cm,r=1.8cm,r=1.9cm,r=2.0cm
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000400,28.001300,28.003600,28.008700
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000200,28.000500,28.001600,28.004100,28.009700
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000200,28.000700,28.001900,28.004700,28.010700
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000300,28.000800,28.002200,28.005300,28.011800
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000300,28.001000,28.002500,28.005900,28.012900
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000400,28.001100,28.002800,28.006600,28.014000
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000200,28.000500,28.001300,28.003200,28.007300,28.015100
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000200,28.000600,28.001500,28.003600,28.008000,28.016300
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000300,28.000700,28.001700,28.004000,28.008700,28.017500
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000300,28.000800,28.002000,28.004500,28.009500,28.018700
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000400,28.000900,28.002200,28.005000,28.010300,28.020000
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000200,28.000400,28.001100,28.002500,28.005400,28.011100,28.021300
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000200,28.000500,28.001200,28.002800,28.006000,28.011900,28.022600
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000200,28.000600,28.001400,28.003100,28.006500,28.012800,28.023900
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000300,28.000700,28.001600,28.003400,28.007000,28.013700,28.025200
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000300,28.000800,28.001700,28.003700,28.007600,28.014600,28.026600
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000100,28.000400,28.000900,28.001900,28.004100,28.008200,28.015600,28.028000
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000200,28.000400,28.001000,28.002100,28.004500,28.008800,28.016500,28.029400
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000200,28.000500,28.001100,28.002400,28.004900,28.009400,28.017500,28.030900
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000200,28.000500,28.001200,28.002600,28.005300,28.010100,28.018500,28.032300
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000300,28.000600,28.001400,28.002800,28.005700,28.010800,28.019500,28.033800
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000100,28.000300,28.000700,28.001500,28.003100,28.006100,28.011500,28.020600,28.035300
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000100,28.000300,28.000800,28.001700,28.003400,28.006500,28.012200,28.021600,28.036900
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000200,28.000400,28.000900,28.001800,28.003600,28.007000,28.012900,28.022700,28.038400
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000200,28.000400,28.001000,28.002000,28.003900,28.007500,28.013700,28.023800,28.040000
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000200,28.000500,28.001100,28.002200,28.004200,28.008000,28.014400,28.025000,28.041500
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000200,28.000500,28.001200,28.002300,28.004600,28.008500,28.015200,28.026100,28.043100
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000100,28.000300,28.000600,28.001300,28.002500,28.004900,28.009000,28.016000,28.027300,28.044800
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000100,28.000300,28.000700,28.001400,28.002800,28.005200,28.009600,28.016800,28.028500,28.046400
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000200,28.000400,28.000700,28.001500,28.003000,28.005600,28.010100,28.017700,28.029700,28.048100
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000200,28.000400,28.000800,28.001600,28.003200,28.006000,28.010700,28.018500,28.030900,28.049700
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000200,28.000400,28.000900,28.001800,28.003400,28.006300,28.011300,28.019400,28.032100,28.051400
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000200,28.000500,28.001000,28.001900,28.003700,28.006700,28.011900,28.020300,28.033400,28.053100
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000100,28.000300,28.000500,28.001100,28.002100,28.003900,28.007100,28.012500,28.021200,28.034700,28.054900
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000100,28.000300,28.000600,28.001200,28.002200,28.004200,28.007600,28.013100,28.022100,28.036000,28.056600
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000100,28.000300,28.000600,28.001300,28.002400,28.004500,28.008000,28.013800,28.023100,28.037300,28.058400
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000200,28.000300,28.000700,28.001400,28.002600,28.004700,28.008400,28.014500,28.024000,28.038600,28.060100
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000200,28.000400,28.000800,28.001500,28.002800,28.005000,28.008900,28.015100,28.025000,28.039900,28.061900
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000200,28.000400,28.000800,28.001600,28.003000,28.005300,28.009300,28.015800,28.026000,28.041300,28.063800
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000200,28.000500,28.000900,28.001700,28.003200,28.005700,28.009800,28.016500,28.027000,28.042700,28.065600
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000100,28.000200,28.000500,28.001000,28.001800,28.003400,28.006000,28.010300,28.017300,28.028000,28.044100,28.067400
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000100,28.000300,28.000500,28.001000,28.002000,28.003600,28.006300,28.010800,28.018000,28.029000,28.045500,28.069300
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000100,28.000300,28.000600,28.001100,28.002100,28.003800,28.006700,28.011300,28.018700,28.030100,28.046900,28.071100
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000200,28.000300,28.000600,28.001200,28.002200,28.004000,28.007000,28.011900,28.019500,28.031100,28.048400,28.073000
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000200,28.000400,28.000700,28.001300,28.002400,28.004300,28.007400,28.012400,28.020300,28.032200,28.049800,28.074900
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000200,28.000400,28.000700,28.001400,28.002500,28.004500,28.007800,28.013000,28.021100,28.033300,28.051300,28.076900
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000100,28.000200,28.000400,28.000800,28.001500,28.002700,28.004800,28.008100,28.013500,28.021900,28.034400,28.052800,28.078800
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000100,28.000200,28.000500,28.000900,28.001600,28.002900,28.005000,28.008500,28.014100,28.022700,28.035600,28.054300,28.080700
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000100,28.000300,28.000500,28.000900,28.001700,28.003000,28.005300,28.008900,28.014700,28.023500,28.036700,28.055800,28.082800
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000100,28.000300,28.000500,28.001000,28.001800,28.003200,28.005600,28.009400,28.015300,28.024400,28.037900,28.057300,28.084800
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000200,28.000300,28.000600,28.001100,28.001900,28.003400,28.005900,28.009800,28.015900,28.025200,28.039000,28.058900,28.086900
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000200,28.000300,28.000600,28.001100,28.002100,28.003600,28.006100,28.010200,28.016500,28.026100,28.040200,28.060500,28.089100
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000200,28.000400,28.000700,28.001200,28.002200,28.003800,28.006400,28.010700,28.017200,28.027000,28.041500,28.062100,28.091200
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000100,28.000200,28.000400,28.000700,28.001300,28.002300,28.004000,28.006800,28.011100,28.017800,28.027900,28.042700,28.063800,28.093400
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000100,28.000200,28.000400,28.000800,28.001400,28.002500,28.004200,28.007100,28.011600,28.018500,28.028800,28.043900,28.065500,28.095700
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000100,28.000200,28.000400,28.000800,28.001500,28.002600,28.004400,28.007400,28.012100,28.019200,28.029800,28.045200,28.067200,28.097900
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000100,28.000300,28.000500,28.000900,28.001600,28.002700,28.004700,28.007700,28.012500,28.019900,28.030700,28.046500,28.068900,28.100200
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000100,28.000300,28.000500,28.000900,28.001700,28.002900,28.004900,28.008100,28.013000,28.020600,28.031700,28.047800,28.070700,28.102500
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000200,28.000300,28.000600,28.001000,28.001800,28.003000,28.005100,28.008400,28.013500,28.021300,28.032700,28.049100,28.072400,28.104800
28.000000,28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000200,28.000300,28.000600,28.001100,28.001900,28.003200,28.005400,28.008800,28.014100,28.022000,28.033700,28.050500,28.074200,28.107200
28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000100,28.000200,28.000400,28.000600,28.001100,28.002000,28.003400,28.005600,28.009200,28.014600,28.022700,28.034700,28.051900,28.076000,28.109500
28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000100,28.000200,28.000400,28.000700,28.001200,28.002100,28.003500,28.005900,28.009500,28.015100,28.023500,28.035700,28.053200,28.077900,28.111900
28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000100,28.000200,28.000400,28.000700,28.001300,28.002200,28.003700,28.006100,28.009900,28.015700,28.024300,28.036800,28.054700,28.079700,28.114300
28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000100,28.000200,28.000400,28.000800,28.001400,28.002300,28.003900,28.006400,28.010300,28.016300,28.025100,28.037800,28.056100,28.081600,28.116800
28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000100,28.000300,28.000500,28.000800,28.001400,28.002500,28.004100,28.006700,28.010700,28.016800,28.025800,28.038900,28.057500,28.083500,28.119200
28.000000,28.000000,28.000000,28.000000,28.000000,28.000100,28.000200,28.000300,28.000500,28.000900,28.001500,28.002600,28.004300,28.007000,28.011100,28.017400,28.026700,28.040000,28.059000,28.085500,28.121700
28.000000,28.000000,28.000000,28.000000,28.000100,28.000100,28.000200,28.000300,28.000500,28.000900,28.001600,28.002700,28.004500,28.007300,28.011600,28.018000,28.027500,28.041100,28.060500,28.087400,28.124200
28.000000,28.000000,28.000000,28.000000,28.000100,28.000100,28.000200,28.000300,28.000600,28.001000,28.001700,28.002900,28.004700,28.007600,28.012000,28.018600,28.028300,28.042300,28.062000,28.089400,28.126700
28.000000,28.000000,28.000000,28.000000,28.000100,28.000100,28.000200,28.000300,28.000600,28.001100,28.001800,28.003000,28.004900,28.007900,28.012400,28.019200,28.029200,28.043400,28.063500,28.091300,28.129200
28.000000,28.000000,28.000000,28.000000,28.000100,28.000100,28.000200,28.000400,28.000600,28.001100,28.001900,28.003100,28.005100,28.008200,28.012900,28.019900,28.030000,28.044600,28.065100,28.093300,28.131800
28.000000,28.000000,28.000000,28.000000,28.000100,28.000100,28.000200,28.000400,28.000700,28.001200,28.002000,28.003300,28.005400,28.008500,28.013400,28.020500,28.030900,28.045800,28.066600,28.095400,28.134400
28.000000,28.000000,28.000000,28.000000,28.000100,28.000100,28.000200,28.000400,28.000700,28.001200,28.002100,28.003400,28.005600,28.008900,28.013800,28.021200,28.031800,28.047000,28.068200,28.097400,28.137000
28.000000,28.000000,28.000000,28.000000,28.000100,28.000100,28.000300,28.000500,28.000800,28.001300,28.002200,28.003600,28.005800,28.009200,28.014300,28.021800,28.032700,28.048200,28.069800,28.099500,28.139600
28.000000,28.000000,28.000000,28.000100,28.000100,28.000200,28.000300,28.000500,28.000800,28.001400,28.002300,28.003800,28.006100,28.009600,28.014800,28.022500,28.033600,28.049400,28.071400,28.101500,28.142200
28.000000,28.000000,28.000000,28.000100,28.000100,28.000200,28.000300,28.000500,28.000900,28.001500,28.002400,28.003900,28.006300,28.009900,28.015300,28.023200,28.034600,28.050600,28.073000,28.103600,28.144800
28.000000,28.000000,28.000000,28.000100,28.000100,28.000200,28.000300,28.000500,28.000900,28.001500,28.002500,28.004100,28.006600,28.010300,28.015800,28.023900,28.035500,28.051900,28.074700,28.105800,28.147500
28.000000,28.000000,28.000000,28.000100,28.000100,28.000200,28.000300,28.000600,28.001000,28.001600,28.002700,28.004300,28.006800,28.010600,28.016300,28.024600,28.036500,28.053200,28.076300,28.107900,28.150200
28.000000,28.000000,28.000000,28.000100,28.000100,28.000200,28.000400,28.000600,28.001000,28.001700,28.002800,28.004500,28.007100,28.011000,28.016900,28.025300,28.037400,28.054500,28.078000,28.110000,28.152900
28.000000,28.000000,28.000100,28.000100,28.000100,28.000200,28.000400,28.000600,28.001100,28.001800,28.002900,28.004700,28.007400,28.011400,28.017400,28.026100,28.038400,28.055800,28.079700,28.112200,28.155600
28.000000,28.000000,28.000100,28.000100,28.000100,28.000200,28.000400,28.000700,28.001100,28.001900,28.003000,28.004900,28.007600,28.011800,28.017900,28.026800,28.039400,28.057100,28.081400,28.114400,28.158300
28.000000,28.000000,28.000100,28.000100,28.000200,28.000300,28.000400,28.000700,28.001200,28.002000,28.003200,28.005100,28.007900,28.012200,28.018500,28.027600,28.040500,28.058500,28.083200,28.116600,28.161000
28.000000,28.000000,28.000100,28.000100,28.000200,28.000300,28.000500,28.000800,28.001300,28.002100,28.003300,28.005300,28.008200,28.012600,28.019100,28.028300,28.041500,28.059800,28.084900,28.118800,28.163800
28.000000,28.000100,28.000100,28.000100,28.000200,28.000300,28.000500,28.000800,28.001300,28.002200,28.003500,28.005500,28.008500,28.013000,28.019600,28.029100,28.042500,28.061200,28.086700,28.121000,28.166600
28.000100,28.000100,28.000100,28.000100,28.000200,28.000300,28.000500,28.000900,28.001400,28.002300,28.003600,28.005700,28.008800,28.013500,28.020200,28.029900,28.043600,28.062600,28.088500,28.123300,28.169400
28.000100,28.000100,28.000100,28.000100,28.000200,28.000300,28.000500,28.000900,28.001500,28.002400,28.003800,28.005900,28.009100,28.013900,28.020800,28.030700,28.044700,28.064000,28.090300,28.125600,28.172200
28.000100,28.000100,28.000100,28.000100,28.000200,28.000400,28.000600,28.001000,28.001500,28.002500,28.003900,28.006100,28.009500,28.014400,28.021400,28.031600,28.045800,28.065400,28.092100,28.127800,28.175000
28.000100,28.000100,28.000100,28.000100,28.000200,28.000400,28.000600,28.001000,28.001600,28.002600,28.004100,28.006400,28.009800,28.014800,28.022100,28.032400,28.046900,28.066800,28.093900,28.130100,28.177800
28.000100,28.000100,28.000100,28.000200,28.000200,28.000400,28.000600,28.001100,28.001700,28.002700,28.004300,28.006600,28.010100,28.015300,28.022700,28.033200,28.048000,28.068300,28.095800,28.132500,28.180700
28.000100,28.000100,28.000100,28.000200,28.000300,28.000400,28.000700,28.001100,28.001800,28.002800,28.004400,28.006900,28.010500,28.015700,28.023300,28.034100,28.049100,28.069700,28.097600,28.134800,28.183600
28.000100,28.000100,28.000100,28.000200,28.000300,28.000400,28.000700,28.001200,28.001900,28.002900,28.004600,28.007100,28.010800,28.016200,28.024000,28.035000,28.050200,28.071200,28.099500,28.137100,28.186400
28.000100,28.000100,28.000100,28.000200,28.000300,28.000500,28.000800,28.001200,28.001900,28.003100,28.004800,28.007400,28.011200,28.016700,28.024600,28.035800,28.051400,28.072700,28.101400,28.139500,28.189300
28.000100,28.000100,28.000100,28.000200,28.000300,28.000500,28.000800,28.001300,28.002000,28.003200,28.005000,28.007600,28.011500,28.017200,28.025300,28.036700,28.052600,28.074200,28.103300,28.141900,28.192300
28.000100,28.000100,28.000100,28.000200,28.000300,28.000500,28.000800,28.001300,28.002100,28.003300,28.005200,28.007900,28.011900,28.017700,28.026000,28.037600,28.053800,28.075700,28.105200,28.144300,28.195200
28.000100,28.000100,28.000200,28.000200,28.000400,28.000600,28.000900,28.001400,28.002200,28.003500,28.005300,28.008200,28.012300,28.018200,28.026700,28.038600,28.054900,28.077300,28.107200,28.146700,28.198100
28.000100,28.000100,28.000200,28.000200,28.000400,28.000600,28.000900,28.001500,28.002300,28.003600,28.005500,28.008400,28.012700,28.018700,28.027400,28.039500,28.056200,28.078800,28.109100,28.149100,28.201100
28.000100,28.000100,28.000200,28.000300,28.000400,28.000600,28.001000,28.001500,28.002400,28.003700,28.005700,28.008700,28.013000,28.019300,28.028100,28.040400,28.057400,28.080400,28.111100,28.151600,28.204100
28.000100,28.000100,28.000200,28.000300,28.000400,28.000700,28.001000,28.001600,28.002500,28.003900,28.006000,28.009000,28.013400,28.019800,28.028800,28.041400,28.058600,28.082000,28.113100,28.154000,28.207100
28.000100,28.000200,28.000200,28.000300,28.000400,28.000700,28.001100,28.001700,28.002600,28.004000,28.006200,28.009300,28.013900,28.020400,28.029600,28.042300,28.059900,28.083500,28.115100,28.156500,28.210100
28.000200,28.000200,28.000200,28.000300,28.000500,28.000700,28.001100,28.001800,28.002700,28.004200,28.006400,28.009600,28.014300,28.020900,28.030300,28.043300,28.061100,28.085200,28.117100,28.159000,28.213100
28.000200,28.000200,28.000200,28.000300,28.000500,28.000800,28.001200,28.001800,28.002800,28.004400,28.006600,28.009900,28.014700,28.021500,28.031100,28.044300,28.062400,28.086800,28.119100,28.161500,28.216100
28.000200,28.000200,28.000200,28.000300,28.000500,28.000800,28.001200,28.001900,28.003000,28.004500,28.006800,28.010200,28.015100,28.022100,28.031800,28.045300,28.063700,28.088400,28.121200,28.164000,28.219100
28.000200,28.000200,28.000300,28.000400,28.000500,28.000800,28.001300,28.002000,28.003100,28.004700,28.007100,28.010500,28.015500,28.022700,28.032600,28.046300,28.065000,28.090100,28.123200,28.166500,28.222200
28.000200,28.000200,28.000300,28.000400,28.000600,28.000900,28.001400,28.002100,28.003200,28.004900,28.007300,28.010900,28.016000,28.023200,28.033400,28.047300,28.066300,28.091700,28.125300,28.169100,28.225300
28.000200,28.000200,28.000300,28.000400,28.000600,28.000900,28.001400,28.002200,28.003300,28.005000,28.007500,28.011200,28.016400,28.023900,28.034200,28.048400,28.067600,28.093400,28.127400,28.171600,28.228400
28.000200,28.000200,28.000300,28.000400,28.000600,28.001000,28.001500,28.002300,28.003400,28.005200,28.007800,28.011500,28.016900,28.024500,28.035000,28.049400,28.069000,28.095100,28.129500,28.174200,28.231500
28.000200,28.000300,28.000300,28.000500,28.000700,28.001000,28.001500,28.002400,28.003600,28.005400,28.008000,28.011900,28.017400,28.025100,28.035800,28.050500,28.070300,28.096800,28.131600,28.176800,28.234600
28.000300,28.000300,28.000300,28.000500,28.000700,28.001100,28.001600,28.002400,28.003700,28.005600,28.008300,28.012200,28.017800,28.025700,28.036600,28.051600,28.071700,28.098500,28.133700,28.179400,28.237700
28.000300,28.000300,28.000400,28.000500,28.000700,28.001100,28.001700,28.002500,28.003800,28.005800,28.008600,28.012600,28.018300,28.026400,28.037500,28.052600,28.073100,28.100300,28.135900,28.182000,28.240800
28.000300,28.000300,28.000400,28.000500,28.000800,28.001200,28.001800,28.002600,28.004000,28.006000,28.008800,28.013000,28.018800,28.027000,28.038300,28.053700,28.074500,28.102000,28.138000,28.184600,28.243900
28.000300,28.000300,28.000400,28.000600,28.000800,28.001200,28.001800,28.002700,28.004100,28.006200,28.009100,28.013300,28.019300,28.027700,28.039200,28.054800,28.075900,28.103800,28.140200,28.187200,28.246900
28.000300,28.000300,28.000400,28.000600,28.000900,28.001300,28.001900,28.002900,28.004300,28.006400,28.009400,28.013700,28.019800,28.028300,28.040100,28.056000,28.077300,28.105500,28.142400,28.189800,28.250000
28.000300,28.000400,28.000500,28.000600,28.000900,28.001300,28.002000,28.003000,28.004400,28.006600,28.009700,28.014100,28.020300,28.029000,28.040900,28.057100,28.078700,28.107300,28.144600,28.192500,28.253000
28.000400,28.000400,28.000500,28.000700,28.000900,28.001400,28.002100,28.003100,28.004600,28.006800,28.010000,28.014500,28.020900,28.029700,28.041800,28.058200,28.080200,28.109100,28.146800,28.195100,28.256000
28.000400,28.000400,28.000500,28.000700,28.001000,28.001400,28.002100,28.003200,28.004700,28.007000,28.010300,28.014900,28.021400,28.030400,28.042700,28.059400,28.081600,28.110900,28.149000,28.197700,28.259000
28.000400,28.000400,28.000500,28.000700,28.001000,28.001500,28.002200,28.003300,28.004900,28.007200,28.010600,28.015300,28.021900,28.031100,28.043600,28.060600,28.083100,28.112700,28.151200,28.200300,28.262000
28.000400,28.000500,28.000600,28.000800,28.001100,28.001600,28.002300,28.003400,28.005100,28.007400,28.010900,28.015700,28.022500,28.031800,28.044600,28.061700,28.084600,28.114600,28.153400,28.202900,28.265000
28.000400,28.000500,28.000600,28.000800,28.001100,28.001600,28.002400,28.003600,28.005200,28.007700,28.011200,28.016100,28.023000,28.032500,28.045500,28.062900,28.086100,28.116400,28.155600,28.205500,28.268000
